comentario,usuario,fecha,likes,video_id
Ahora no importa a quien uno elije de presidente  el Congreso corrupto decide por Los ciudadanos,@Adrian-rz5pd,2022-12-08T01:37:44Z,1,lfG8PiImmsM
El Presidente MEME por excelencia del Perú.,@perlazywicz4684,2022-12-08T01:31:23Z,2,lfG8PiImmsM
cara de asustado,@chamelalien7785,2022-12-08T01:27:03Z,0,lfG8PiImmsM
ajajajajj hasta el 2026 deciaaa,@andrescaycho4326,2022-12-08T01:21:23Z,0,lfG8PiImmsM
Que huevon castillo toque de queda si el pueblo se muere de hambre y los quiere encerrar nuevamente  ese va a terminar preso por huevon,@johannorellanamendoza4011,2022-12-08T01:17:20Z,0,lfG8PiImmsM
jajaja como tiembla esa hojita este tipejo suda miedo. sabía que la cárcel era inevitable. 😂😂😂,@anthonyb.seguravaler4685,2022-12-08T01:11:32Z,0,lfG8PiImmsM
Vaya regalazo de Navidad 🥳🥳🥳 🎄🎊🎉 chao Castillo,@escaltraolsdal1999,2022-12-08T01:05:12Z,57,lfG8PiImmsM
6:52 el momento donde el Perú se va a la mrd.,@alesxbuckets,2022-12-08T01:05:08Z,0,lfG8PiImmsM
Fuerza sr. Pedro Castillo  presidente de Peru  estamos contigo no está solo,@user-tq7cq1el3t,2022-12-08T01:00:01Z,1,lfG8PiImmsM
Todos a tonear desde las 10pm hasta las 4 AM para burlarnos del burro este. Jajajaja,@JoseReyes-uw4qb,2022-12-08T00:55:26Z,0,lfG8PiImmsM
Se le nota nervioso temblando pareciera que lo obligaron hacerlo o le hicieron creer que iba irle bien,@carlosenriquegarcesdavila8800,2022-12-08T00:50:54Z,0,lfG8PiImmsM
Tenia miedo le tiemblan las manos.,@papiyoyi6917,2022-12-08T00:48:12Z,4,lfG8PiImmsM
Hya era hora no se como soportaron este mequetefre tanto tiempo,@edwingill2793,2022-12-08T00:48:04Z,0,lfG8PiImmsM
Esto huele a asesoramiento de Evo Morales que estuvo recientemente por el Peru,@victorcoronel6555,2022-12-08T00:37:33Z,0,lfG8PiImmsM
Jajajaja jajajaja jajajaja que fue mano,@rogerrodolfotorresquiroz6925,2022-12-08T00:25:56Z,0,lfG8PiImmsM
Jajajaja,@DavoXize,2022-12-08T00:25:47Z,0,lfG8PiImmsM
El temblor de sus manos me distrajo de lo que decía bueno da lo mismo ya está detenido y dejó de ser presidente. Feliz Navidad para todos.,@maritactp,2022-12-08T00:22:41Z,0,lfG8PiImmsM
Es tan burro que da un golpe sin apoyo de las fuerzas armadas.,@erickferreyra5120,2022-12-08T00:21:15Z,0,lfG8PiImmsM
Tiembla castillo,@Raul-jk9jl,2022-12-08T00:20:24Z,4,lfG8PiImmsM
Me da lastima por sus hijos pero el tubo para hacer las cosas bien para bienestar del estado y sus ciudadanos y pobladores pero ahora tiene q pagar las consecuencias de sus actos y todos se dieron cuenta q esta nervioso y asustado. Desde q no tubo organizado su gabinete en la segunda vuelta y se demoro varios dias para presentarlo después q asumio la presidencia y puso de premier a ese tal bellido pues yo lo vi q este no pasa q todo iva a estar mal para su gobierno y dicho y hecho ojala q a sus hijos lo les afecte mucho ellos no tienen la culpa de los actos de su padre. Sirve de experiencia ajena para q ninguno de nosotros hagamos las. Cosas bien ahora esta nueva presidenta tiene q plantear y dar leyes sancionadoras para la delincuencia extranjera y nacional ya q se esta saliendo de control con la trata de personas extorsión sicariato. Saquen una ley q penalice con carcel la ilegalidad de un extranjero controlenlo ahora q mas adelante no se podra controlar. Suerte para todas las buenas personasq residen en el Perú.,@kazuyamishima8477,2022-12-08T00:19:24Z,0,lfG8PiImmsM
La verdad veo que lo saca por por vacancia pero eso no todo  se termina ojalá el pueblo no se arremete tanto recuerde como le dió el golpe de Estado a Fernando Belaunde Terry aquel que le robaron los papeles para derrocar su gobierno  por Juan Velasco Alvarado. 💙💥,@ceciliaildaurasotoaltamirano,2022-12-08T00:14:37Z,0,lfG8PiImmsM
Le hicieron la camita a Peter,@jarenmallquibustamante8134,2022-12-08T00:12:33Z,0,lfG8PiImmsM
Forças ao povo Peruano toda afronta a democracia e flerte ao autoritarismo deve ser encarado e rechaçado como fizeram hoje o Peru dá exemplo de democracia ao mundo.,@frydenx,2022-12-08T00:11:13Z,136,lfG8PiImmsM
miren como le tiembla la mano no puede sostener bien la hojas encima lee mal gracias por hacerte el hara-kiri,@josegermanjaravidal4879,2022-12-08T00:10:49Z,0,lfG8PiImmsM
"QUIEN LO ASESORÓ PARA QUE DE EL GOLPE TAMBIEN LE ASEGURÓ LA CARCEL POR NO MENOS DE 20 AÑOS.
SIEMPRE LEYÓ TODO LO QUE LE ESCRIBIERON....      MORALEJA: ""NUNCA LEAS SIN CONOCER EL CONTENIDO""
AHORA TENDRÁ SUFICIENTE TIEMPO PARA ESCRIBIR SU LIBRO DE FABULAS Y CUENTOS. EL POLLO EL TAMBORCITO ETC",@robertocarlos12267,2022-12-08T00:08:45Z,0,lfG8PiImmsM
"EL SIGUIENTE PASO ""EXIGIR ELECCIONES GENERALES"" EN EL MAS BREVE PLAZO... EL CONGRESO CORRUPTO TAMBIEN DEBE IRSE. DINA BOLUARTE DEBE CONVOCAR A NUEVAS ELECCIONES GENERALES PORQUE SINO SEGUIREMOS EN LO MISMO... MIENTRAS LOS DEMAS PAISES DE LA REGION CRECEN.",@robertocarlos12267,2022-12-08T00:05:49Z,0,lfG8PiImmsM
El que le cambió los papeles 1 minuto antes del Discurso es un HÉROE NACIONAL.,@miltonchamorro,2022-12-08T00:05:28Z,13,lfG8PiImmsM
el hostigamiento del congreso hacia el presidente el mal gobierno del presidente actos de corrupción de los políticos; ahora necesitamos una renovación en este gobierno  necesitamos el liberalismo porque es el único sistema que avala el crecimiento económico y disminución de la pobreza así dejan de robarnos de los bolsillos de quienes realmente trabajan  basta de impuestos abusivos para llenar los bolsillos a esos congresistas corruptos. apoyen el liberalismo  infórmense bien!,@tonybensz9202,2022-12-08T00:00:44Z,0,lfG8PiImmsM
"¿Me pregunto quién será el próximo actor que hará el papel de presidente de Perú? ¿A quién pondrán?

Queda claro que los presidentes son seleccionados no elegidos.

Con la ilusión de la pantalla de la democracia se le hace creer a la población de que su voto tiene validez para supuestamente elegir a un presidente cuando en realidad no es así.",@DannyFJhonstonB,2022-12-07T23:57:31Z,3,lfG8PiImmsM
EL SISMO DE CUANTOS GRADOS FUE NO ME DI CUENTA NO ESCUCHE EL SONIDO DEL TEMBLOR O LE ESTA TEMBLANDO LAS MANOS CREO DE LOS NERVIOS,@maxqueensrubio7831,2022-12-07T23:57:19Z,7,lfG8PiImmsM
Muy bien dicho señor presidente ..tienes toda la razón,@roycuba5991,2022-12-07T23:56:59Z,2,lfG8PiImmsM
"Estaba nervioso sabía que no era lo correcto pero le importo nada y sus"" consejeros"" dónde están??? lo dejaron solooooo.",@irmavargas3453,2022-12-07T23:53:44Z,12,lfG8PiImmsM
Que tonto Castillo no se quien te asesoraba para hacer esto pero debería acompañarte a la carcel cuando vi el mensaje por primera vez me dio colera ahora me da lastima,@andceros4518,2022-12-07T23:50:58Z,0,lfG8PiImmsM
Que buen regalo de navidad! Castillo ya está vacado y detenido.,@saulsosa1904,2022-12-07T23:37:48Z,41,lfG8PiImmsM
cumplio lo que dijo a pesar de todo. el Peru es primero siempre la constitucion  actual limita al desarrollo y al contrario permite contaminarce con la corrupcion.,@rickordonez1813,2022-12-07T23:34:39Z,1,lfG8PiImmsM
Y quién te dijo que podías decretar lo que te venga quién michi te crees?,@AlioshNeira,2022-12-07T23:29:23Z,0,lfG8PiImmsM
TOTALMENTE CIERTA LAS PALABRAS DE PEDRO CASTILLO !!!!!!!,@rjraworld7841,2022-12-07T23:25:36Z,7,lfG8PiImmsM
Yo espero que después de esto nunca más vuelvan a votar por cochinadas de candidato como terrucos o caviares.,@victoradrian4092,2022-12-07T23:24:37Z,0,lfG8PiImmsM
Jamás confían en nadie ni en su propia sombra ya vez lo que pasó,@mercedeslaurentejesus44,2022-12-07T23:09:49Z,13,lfG8PiImmsM
La verdad que dios les bendiga presedente Castillo la verdad que dios les perduni por juzgar asu progemo por juzgar al presidente Castillo el es inosente el s del pueblo para pueblo cienpre serás el mejor presedente del perú el con dignidad por culpa golpestas políticos malos partidos como esta como esta nuestro país,@francisqquehe9494,2022-12-07T23:09:19Z,1,lfG8PiImmsM
mi comentario sera el 666  wow en serio estaba de miedo,@Sineticas,2022-12-07T23:07:59Z,0,lfG8PiImmsM
Hasta en este incidente ha mostrado ineptitud.  Cómo se atrevió DISOLVER  al    CONGRESO  estando ellos en su CASA ??  Quién o quienes le asesoraron para cometer tamaño ERROR?   El tiro le salió por la culata.,@estebantapullimaaspajo240,2022-12-07T22:59:46Z,0,lfG8PiImmsM
Se nace bruto y se morirá igual. Siempre es bueno rodearse de gente honesta y leal. No de muertos de hambre e interesados. Tu propia gente te asesoro muy mal siempre. Allí las consecuencias!! El poder siempre será una ilusión!!,@jofragoncu,2022-12-07T22:58:45Z,0,lfG8PiImmsM
Jajajajaja Jajajajaja 🤣,@robertvalduar9677,2022-12-07T22:58:14Z,1,lfG8PiImmsM
Cómo el pueblo peruano voto por este individuo?.,@limz2240,2022-12-07T22:58:02Z,0,lfG8PiImmsM
Ahora esperamos que no vuelvan a elegir a un presidente rojo o terrorista porque no lo van a poder sacar habrán aprendido su lección,@lucyvasquez8180,2022-12-07T22:57:50Z,1,lfG8PiImmsM
Sin apoyo de las FFAA  como pretendía cerrar el Congreso quien lo asesoró así hacerse el HARAKIRI. Los errores se pagan.......Se nota temblor y nerviosismo....YA FUISTE AMIGUITO.,@aquirova,2022-12-07T22:57:37Z,0,lfG8PiImmsM
¿¿¿¿Dina hasta el 2026???? Por favor no seamos inocentes!!! Abran los ojos peruanos!!! Debe haber elecciones lo más pronto posible!!! No nos dejemos engañar! ¿Con quién habrá acordado esta mujer para decir que va a estar hasta el 2026??? Cuidado y mucha cautela!!!,@homehelpservices6652,2022-12-07T22:55:56Z,0,lfG8PiImmsM
Espero que esto sirva para la gente sea más consciente y no sea tan irresponsable cuando se trata de participar en las elecciones presidenciales,@fernandojerijaimes885,2022-12-07T22:55:13Z,180,lfG8PiImmsM
Se victimizó hasta el último momento que triste.,@Emperador88,2022-12-07T22:53:59Z,0,lfG8PiImmsM
"Viva el perű  
Salimos de  la ineptitud 
De castillo  .
Ahora le toca responder como dijo   si m encuentran acto de corrupcion   lo afrontaria  
Lo q empieza mal 
Acaba mal",@jhonnyvilcayauri676,2022-12-07T22:53:28Z,0,lfG8PiImmsM
""" Economía social de mercado "" claramente Castillo Terrones es capitalista.",@william884034,2022-12-07T22:52:06Z,0,lfG8PiImmsM
Pobre hombre. Ni bien salió elegido hubiese convocado a los colegios profesionales a que designen ministros hubiese amarrado a su familia mandado al diablo a Cerro y hoy; entraba con estruendo a la historia.,@antoninovasquez3193,2022-12-07T22:51:33Z,0,lfG8PiImmsM
Solo lo critican por ser cajamarquino  es buen presidente pero no lo dejan trabajar.,@barlec2788,2022-12-07T22:45:08Z,0,lfG8PiImmsM
Independientemente de lo que ha hecho lo cual sigue su camino como debe ser protecciòn a sus hijos (2) para evitar maltrato.,@angelsantamariarospigliosi2974,2022-12-07T22:39:55Z,24,lfG8PiImmsM
Que tal si todos vamos a visitar la casa de tu hermana de 6 pisos en sjl quienes apunta,@victoraaa4886,2022-12-07T22:39:11Z,0,lfG8PiImmsM
Por fin....te fuiste y de la manera que te merece Castillo vergüenza para nosotros peruanos tengas nuestra nacionalidad,@janethinostroza3812,2022-12-07T22:34:29Z,0,lfG8PiImmsM
Si en latino América precisamos presidentes cómo MacriBolsonaroYañesy en 10 años somos África🙊🙈🙉,@r.gonzalez8179,2022-12-07T22:34:26Z,0,lfG8PiImmsM
Jaja temblaba mas que una gelatina 🤣,@El_Cojudigno,2022-12-07T22:25:34Z,2,lfG8PiImmsM
"Más caso le hicieron a la ""presidenta"" Meche Aráoz",@eltigre7300,2022-12-07T22:25:13Z,0,lfG8PiImmsM
miren como tiemblan sus manos jajajajajaja esos papeles vibran como si tuvieran viea jajaja se cagaba de miedo,@jorgemartinfloresjimenez4892,2022-12-07T22:24:43Z,2,lfG8PiImmsM
Castillo tu no sabes como hacer golpes de estado ni hablar debidamente o tomar grandes decisiones solo el Tío Fuji sabe de esas cosas😎,@alonsoramonlauracarcamo7221,2022-12-07T22:22:36Z,0,lfG8PiImmsM
Jajajajajajaja no no y no y no y no a todo tu cochinada de discurso,@docepatas6660,2022-12-07T22:22:08Z,0,lfG8PiImmsM
No tiene nada q ver q seas campesino pm sino q la cag....te,@jeanka_82,2022-12-07T22:17:57Z,0,lfG8PiImmsM
Cada rato  me sale anuncios  en Youtube,@juliocesarvalerio5708,2022-12-07T22:17:01Z,1,lfG8PiImmsM
Hasta me da pena ya verlo así.... Creo q fue usado y mal guiado,@jeanka_82,2022-12-07T22:16:32Z,1,lfG8PiImmsM
Ahora esta detenido JAJAJAJAJAJ gracia dios por hacerlo BRU:-:-:-T0 XD,@El_Cojudigno,2022-12-07T22:15:40Z,1,lfG8PiImmsM
México está con el Presidente legítimo de PeruPedro Castillo !!!!!!,@teresamontoya3922,2022-12-07T22:14:06Z,2,lfG8PiImmsM
donkey,@cristiansamuelrevillabasti4488,2022-12-07T22:13:51Z,0,lfG8PiImmsM
Fuerza Presidente legítimo de Peru Presidente Pedro Castillo !!!!!!!!,@teresamontoya3922,2022-12-07T22:13:08Z,2,lfG8PiImmsM
No entregen las armas porque después no podran defenderse del terrorismo,@josecareres2970,2022-12-07T22:08:53Z,0,lfG8PiImmsM
Gracias Bermejo y Bellido yo se que fueron ustedes quienes aconsejaron a este payaso como ustedes creen que la constitución son pelotudeces democráticas y nunca lo leyeron soñaron que si castillo dice todos tiene que doblegarse y atacar 🤣🤣🤣🤣🤣🤣,@carlosguerra3613,2022-12-07T22:08:49Z,0,lfG8PiImmsM
Quién díablos le preparó ese discurso? Algún Fujirrata infiltrado?!,@jhonnyamachi4615,2022-12-07T22:06:32Z,0,lfG8PiImmsM
Ese discurso es de Canibal  no hay forma puro odio y resentimiento y Castillo solo lee y derechito a canada,@mayte0676,2022-12-07T22:05:48Z,0,lfG8PiImmsM
Castillo se vaco solo.Quien asesora al ex presidente.,@popiantituj1612,2022-12-07T22:05:36Z,0,lfG8PiImmsM
Este Autogolpe confirmo su vacancia Gracias por hacer esto y el pueblo conocio quien eras y eres.,@perlazywicz4684,2022-12-07T22:03:58Z,51,lfG8PiImmsM
Dejaste q tu familia en especial tus sobrinos asumieran un poder q NO tenian.. A. . Nadie se le. Desea el mal pero eso y tus MALAS  desiciones hicieron q pasara esto solo te toca asumir las consecuencias de tus actos.. Viva el Perú!!,@gabrielgarcia5714,2022-12-07T22:02:47Z,0,lfG8PiImmsM
lo vuelvo a escuchar y no entiendo como es que haya pasado quien puedo ser la mala persona que le haya aconcejado tal suicidio politico. Que pena por el expresidente Castillo. 😔,@aidajimenez7858,2022-12-07T22:00:35Z,28,lfG8PiImmsM
Ojalá te ahógues en caca mientras vacacionas en canadá.,@sideskroll,2022-12-07T21:59:48Z,0,lfG8PiImmsM
Y MADURO PARA CUÁNDO??,@pabloborja4914,2022-12-07T21:58:33Z,0,lfG8PiImmsM
Latam nunca aprenderá. Volverán a votar socialismo. Parece que les gustara vivir en la miseria...,@juls1126,2022-12-07T21:57:41Z,1,lfG8PiImmsM
Pésimo audio y se escucha a la gente alrededor,@manuelburgaasenjo,2022-12-07T21:57:11Z,0,lfG8PiImmsM
Como tiembla!!!  si almenos se hubiera juntado con gente preparada  seguiría siendo presidente en fin! Él solo se tiro un balazo Chao castillo serás recordado como un meme,@nancyraquelgaticagomez2175,2022-12-07T21:56:00Z,0,lfG8PiImmsM
Volteemos la página que la justicia investigue juzgue y condene dentro de sus atribuciones constitucionales a este nefasto personaje político ahora hay una mujer como presidente demosle el margen de la duda y apoyemos haciendo bien nuestro trabajo en el área que la vida nos dio seamos profesionales obreros ricos o pobres dejemos la piel por el Perú la economía se va a reconstruir con fe y trabajo honesto pero hay que estar siempre atento y fiscalizar a nuestras autoridades sin excepción alguna que Viva el Perú en democracia por siempre!!!,@jesussocratesduranddelacru3640,2022-12-07T21:53:57Z,0,lfG8PiImmsM
Como tiemblas luminoso jajajaja ríete gózalo caviar parásito comunista asolapados cayó el luminoso corrupto,@edutiwinza6681,2022-12-07T21:52:14Z,0,lfG8PiImmsM
ADMIRABLE PEDRITO CASTILLO TU LEALTAD AL PUEBLO PERUANO SERÁ RECOMPENSADA.,@MARIA44433,2022-12-07T21:52:09Z,4,lfG8PiImmsM
Pobre hombre...,@lavanille1078,2022-12-07T21:51:01Z,0,lfG8PiImmsM
A estas alturas del día no se si darme cólera o pena solito se puso la soga al cuello,@joseluisnavas2007,2022-12-07T21:49:08Z,33,lfG8PiImmsM
Cómo le temblaba las manos ya sabía lo que le venía,@guillermoa6208,2022-12-07T21:49:01Z,19,lfG8PiImmsM
Para que Castillo hable tan tranquilo es por que las FFAA  lo apoyaban y que  paso con el cargamonton  lo abandonaron,@freddypena7326,2022-12-07T21:47:57Z,10,lfG8PiImmsM
Presidente Castillo le mencionamos quë a la mafìas Fujimoristas no se le da tregua !!!!,@jessicatrinidadocampo1248,2022-12-07T21:47:35Z,0,lfG8PiImmsM
Aprendió a leer ahora aprenderá a no robar escribir y a no mentir y a trabajar en challapalca,@edutiwinza6681,2022-12-07T21:46:08Z,0,lfG8PiImmsM
Trampa macabra traicionado,@cristinacontreras820,2022-12-07T21:42:28Z,1,lfG8PiImmsM
Señor marioneta entrega a tus titiriteros.,@dota3322,2022-12-07T21:41:53Z,0,lfG8PiImmsM
NO ERA LA GUERRA ENTRE RUSIA Y CROACIA?🤭🤭🤭🤭🤭,@hugomesia9235,2022-12-07T21:39:38Z,0,lfG8PiImmsM
ES TAN BRUTO QUE NI SABE QUE ESTÁ LEYENDO SU SENTENCIA 😉😉😉😉😉😉😉😉😉,@hugomesia9235,2022-12-07T21:36:14Z,1,lfG8PiImmsM
XDDDDD,@lllSergioGarcialll,2022-12-07T21:33:32Z,0,lfG8PiImmsM
3:30 le tiembla la hoja wtf xD,@yMarco,2022-12-07T21:31:42Z,9,lfG8PiImmsM
Las manos le temblaban a mas no poder. Pesimamente asesorado. Al menos en la cárcel debería culturizarse leyendo algún libro quizá así incrementa su nula capacidad intelectual.,@danielherbert4633,2022-12-07T21:31:41Z,0,lfG8PiImmsM
Le tiemblan las manos xq tiene miedo y es conciente de lo q esta haciendo,@ronaldabantogandarillas5254,2022-12-07T21:30:43Z,92,lfG8PiImmsM
piso el palito 😂😂,@yMarco,2022-12-07T21:29:44Z,0,lfG8PiImmsM
06:50 Al final él fue disuelto.,@josecerna3757,2022-12-07T21:27:06Z,24,lfG8PiImmsM
Tiembla como gelatina,@johnnyreynosojr4548,2022-12-07T21:25:33Z,0,lfG8PiImmsM
Que se valla a aprender a leer a la cana,@ubaldoarodriguez6202,2022-12-07T21:25:11Z,0,lfG8PiImmsM
deben  salir  a la  calle  y  respaldar  a  su presidente,@Canalgateofleo,2022-12-07T21:19:30Z,5,lfG8PiImmsM
Y  apoyar  a su  presidente,@Canalgateofleo,2022-12-07T21:11:23Z,1,lfG8PiImmsM
El  pueblo debe  salir   a  las  calles,@Canalgateofleo,2022-12-07T21:11:12Z,1,lfG8PiImmsM
Miren como tiembla los papeles en sus manos ya estaba q le temblaba todo afuera corrupto ahora espera no más lo q se te viene,@jennyvillalba874,2022-12-07T21:09:34Z,0,lfG8PiImmsM
quedara en la historia como un meme de presidente,@rafael-hp4yk,2022-12-07T21:00:21Z,612,lfG8PiImmsM
"Hermanos del Perúes importante el apoyo del pueblo salgan a protestaren contra de esos políticos corruptosque solo buscan su beneficio propio.
Fuerza presidente Pedro Castillo ❤️❤️.
Desde México un gran abrazo a su persona.",@joelin0404,2022-12-07T20:51:26Z,3,lfG8PiImmsM
En el Perú deberia haber un adelanto de elecciones porque el congreso es aún más corrupto que Castillo ya que desde que Pedro Castillo entro al poder lo coaccionaban con el tema de la vacancia pero por debajo le pedían coimas para votar a su favor y no vacarlo así se la pasaron hasta hace una semana donde ellos mismos aprobaron el presupuesto general de la República para el año que viene sin respaldo del ministerio de Economía donde ellos hicieron lo que quisieron y aprobaron lo que quisieron para saquear al país a sus anchas,@alisonl.2739,2022-12-07T20:50:41Z,1,lfG8PiImmsM
ESTA TEMBLANDO EL TIO... PORQUE SABE QUE SE HA TIRADO UNA GRANADA EN LOS PIES.....Q.E.P.D.,@enriquealfaro9464,2022-12-07T20:45:11Z,25,lfG8PiImmsM
Como le tiemblan las manos a este csm. Asi le van a seguir temblando cuando entre al penal.,@josedelcastillo5857,2022-12-07T20:44:18Z,1,lfG8PiImmsM
"Señor le sugiero ir a la
Farmacia y compre
Un kg. De decencia.",@richardchikhani4149,2022-12-07T20:43:16Z,1,lfG8PiImmsM
Ahora el congreso es corrupto y cuando  te salvo tres veces de vacancia?????? Mmmm,@camucha2110,2022-12-07T20:41:27Z,0,lfG8PiImmsM
Es la misma basura que llevaron a cabo en Cuba y Venezuela.,@openmachines921,2022-12-07T20:39:13Z,0,lfG8PiImmsM
El congreso es el que gobierna entonces.  Para que esta el presidente,@yaneth6433,2022-12-07T20:36:46Z,0,lfG8PiImmsM
Esperemos que Dina logré esto juntamente con estos CONGRESISTAS también CUESTIONADOS.,@hugocastro5681,2022-12-07T20:35:20Z,1,lfG8PiImmsM
Ahora preso te vas!! Gracias por el regalo de Navidad 👍,@s3dberser,2022-12-07T20:33:22Z,1,lfG8PiImmsM
Tanta coca lo ha vuelto loco,@mjrc07,2022-12-07T20:32:43Z,0,lfG8PiImmsM
Yo puedo entender en parte las razones por las que Petro ganó las elecciones en Colombia; que sin duda dejó muchos interrogantes. Pero lo que no podré entender jamás es cómo los peruanos eligieron a este personaje. Es que el tipo es muy bruto...Perú y todo nuestro continente merece mejores gobernantes....¿o no?,@dariusaria4727,2022-12-07T20:32:41Z,29,lfG8PiImmsM
Estos seguidores del BURRO están peor que Castillo ……dicen burradas y media 😂,@mariacalderon3722,2022-12-07T20:32:02Z,1,lfG8PiImmsM
Están cayendo los Amigos de López Obrador  la de Argentina  ahora el de Perú  ahora falta q caiga el de México  que miente a diario a los mexicanos,@JuanCarlosGarcia-qz5jw,2022-12-07T20:28:19Z,2,lfG8PiImmsM
GRACIAS PRESIDENTE NOS DISTE EL MEJOR REGALO ESTOS NO TRABAJARON POR NUESTRO PAÍS GRACIAS. LOS PERUANOS RESIDENTES EN EL EXTRANJERO ESTAMOS DE FIESTAAAA!!!! AHORA VAMOS POR LA NUEVA CONSTITUCIÓN!!! EL PERU ES RICOOOO!!!! Y MERECEMOS GOZAR TODO LOS PERUANOS.,@margotpalomino1551,2022-12-07T20:26:55Z,1,lfG8PiImmsM
Así habrá temblado para recibir la coima ??? O va a decir que tiene Parkinson para que le den amnistía??,@eliherreramendosa1543,2022-12-07T20:25:09Z,1,lfG8PiImmsM
JAJAJAJA QUISO HACER LA DE VIZCARRA PERO LE SALIÓ EL TIRO POR LA CULATA.,@cinemaxxx6771,2022-12-07T20:24:33Z,0,lfG8PiImmsM
Incapaz hasta para dar un golpe de Estado. Ya era demasiada la corrupción de su familia y allegados y él sabía que se le venía la noche. Quiso ganar por puesta de mano pero falló. Nadie iba a avalar a un corrupto. Hasta su discurso parecía un calco del de Fujimori cuando disolvió el Congreso.,@luisocampo9728,2022-12-07T20:21:03Z,2,lfG8PiImmsM
LA RANCIA OLIGARQUÍA EMPRESARIAL Y SUS ALIADOS POLITICOS JUNTO CON LA INTERVENCIÓN IMPERIALISTA NO LE PERDONARON AL PUEBLO QUE SE INSTALO PORQUE PARA ELLOS ES UN SIMPLE MAESTRO CAMPESINO QUE NO MERECE SER PRESIDENTE,@joselabastidas3020,2022-12-07T20:20:49Z,0,lfG8PiImmsM
Había una vez un pollo,@magianico,2022-12-07T20:18:27Z,3,lfG8PiImmsM
DINA A LA CALLE 😡 NO ES NINGUNA PRESIDENTA ES UNA OCUPA EN RL PALACIO,@elviapao5747,2022-12-07T20:16:42Z,0,lfG8PiImmsM
Vamos hermanos peruanos tienen que apoyar a su presidente porque ustedes como pueblo son los unicos que pueden salvar a su presidente!!!,@ricardorodriguez5290,2022-12-07T20:16:15Z,3,lfG8PiImmsM
Por fin una buena noticia ya era tiempo esto es lo que el pueblo reclamaba basta de tanta acomechados cómo están de ardidos que defienden sus bolsillos y nada de ponerse a pensar en el pueblo bien presidente siga adelante desde el uno no han parado para la destrucción y seguirán fuerza Pedro castillo,@ericarodriguez1402,2022-12-07T20:15:54Z,1,lfG8PiImmsM
El vacío primero al CONGRESO....es válido que el congreso lo vaque después ????,@ambarzoe9654,2022-12-07T20:15:32Z,0,lfG8PiImmsM
Este tipo de convirtió en un vulgar DICTADOR. Al disolver el Congreso por capricho y conveniencia personal. Sin ninguna base legal se puso al margen de la Construcción. Ya no es presidente demócrata ni legítimo. Él mismo de 'vaco' y ahora debe ser arrestado y puesto a disposición de la justicia. Ya fue,@luismorales4457,2022-12-07T20:15:29Z,1,lfG8PiImmsM
Muy buena decisión Sr. Presidente del Perú. Mi familia y yo apoyamos su decisión de cerrar el congreso corrupto.  ¡Viva el Perú!,@eliaarmacanqui8923,2022-12-07T20:15:21Z,3,lfG8PiImmsM
Gracias Castillo sin tu ayuda con este mensaje tu vacancia era dudosa ahora ya es un realidad gracias a ti.,@principefeliz7872,2022-12-07T20:15:21Z,671,lfG8PiImmsM
Bravo por Perú  por sacar a otro dictador que lo único  que saben es mentir y  destruir a los países   No dejen  que se escapé  y se venga a México  porqué el dictador Lopez  lo recibirá  FELICIDADES PERÚ,@berthabazail7403,2022-12-07T20:15:04Z,0,lfG8PiImmsM
En verdad me da pena la situación de nuestro país debiste enfrentar las cosas. Ahora te están deteniendo y todos tus ministros y abogada te dejaron sólo. Bueno té rodeaste de gente hambrienta que solo pensó en si mismo y no en los demás. Te falto el carácter de saber direccionar una nación,@lizbethpaita5090,2022-12-07T20:15:01Z,0,lfG8PiImmsM
que bueno que haya acabado detenido este señor que sirva de leccion para otros que quieran dar golpes de estado,@lepton099,2022-12-07T20:14:51Z,2,lfG8PiImmsM
TODOS LOS CONGRESISTAS A LA CALLE,@elviapao5747,2022-12-07T20:14:07Z,3,lfG8PiImmsM
Dios lo cuide Sr presidente Castillo. Resetee el bello Perú para un nuevo y mejor re inicio,@andresaramayo2141,2022-12-07T20:11:29Z,4,lfG8PiImmsM
CABO SU PROPIA TUMBA  POBRE CAMPESINO  LEE  CUALQUIER BURRADA 🤫🤫,@lidaasuncion2088,2022-12-07T20:11:23Z,0,lfG8PiImmsM
Pobre we....,@walpal11,2022-12-07T20:09:16Z,0,lfG8PiImmsM
Castillo se adelantó en cerrar el congreso dudo que hubiera alcanzado los votos para que lo vacaran. Lo único que importa es que quienes lo están vacando no son tampoco personas honorables. Muchos de estos congresistas son corruptos y sólo hacen trámites a su favor. 😳,@carlosledesma5064,2022-12-07T20:09:10Z,0,lfG8PiImmsM
3 doritos mas tarde... detenido,@TheKingOftheBlue05505,2022-12-07T20:08:49Z,12,lfG8PiImmsM
Castillo presidente del peru Tocache esta contigo,@lidiamarianapaulinovalerio4095,2022-12-07T20:07:13Z,1,lfG8PiImmsM
Ahora no puedes ser presidente sin que traten de destituirte  ósea ya no puedes tener un mal mandato ya no los dejan terminarlos la nueva moda de la política desperdiciando el dinero de los contribuyentes en cosas por las cuales no están ahí .,@JerryEly,2022-12-07T20:06:44Z,0,lfG8PiImmsM
